Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2019:02:19-00:08:51,O,1258,29880,699,58,639,0,1,159,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,5549
2019:02:19-00:08:57,O,1258,29880,699,58,639,0,1,159,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,5549
2019:02:19-00:09:02,O,1258,29880,699,58,640,0,1,159,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,37907
2019:02:19-00:09:07,O,1258,29880,699,58,640,1,1,158,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,29537
2019:02:19-00:09:12,O,1258,29880,699,58,639,1,1,156,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,59383
2019:02:19-00:09:17,O,1258,29880,699,58,639,2,1,74,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,30730
2019:02:19-00:09:23,O,1258,29880,699,58,640,4,1,69,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,50358
2019:02:19-00:09:28,O,1258,29880,699,58,640,2,1,85,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,416
2019:02:19-00:09:33,O,1258,29880,699,58,639,2,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,39554
2019:02:19-00:09:38,O,1259,29883,699,58,639,1,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,10368
2019:02:19-00:09:44,O,1259,29883,699,58,639,0,1,84,65535,65535,65535,86,65535,0,0,0,0,65535,0,57,1865,54,136,360,65535,65535,0,0,0,0,0,0,825,6,75,616,1813,10,13,54638
